process_name,process_id,exchange_name,exchange_val,exchange_id,allocation_type
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Other, not specified, hardboard, at hardboard plant",0.016863406408094434,f83f9e69-b2b6-3ab7-992c-2d8f5a2962ea,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Culled boards, wood fuel, at hardboard plant",0.03799887577290612,a7158692-bd20-375c-92b0-a3dfd5cd7e53,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Bag house dust, wood fuel, at hardboard plant",0.05250140528386735,186f734c-6126-3e48-9c71-8a256225e000,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Sander dust, wood fuel, at hardboard plant",0.021023046655424395,3390eff1-cd0f-3554-8226-c005bc295f84,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Bag house dust, re-pulped, at hardboard plant",0.001573917931422147,be9e5186-3414-3d3b-9dfb-183db5b01b7a,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Dry sawdust, wood fuel, at hardboard plant",0.006632939853850478,3dc18462-b043-3501-bcd4-d7c5063d238b,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Hardboard, at hardboard plant",0.86341,9d6de29f-6d1d-3ca6-bbe5-26d8d2e0c6af,CAUSAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Hardboard, at hardboard plant",0.86341,9d6de29f-6d1d-3ca6-bbe5-26d8d2e0c6af,ECONOMIC_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Dry sawdust, wood fuel, at hardboard plant",0.006632939853850478,3dc18462-b043-3501-bcd4-d7c5063d238b,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Culled boards, wood fuel, at hardboard plant",0.03799887577290612,a7158692-bd20-375c-92b0-a3dfd5cd7e53,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Bag house dust, re-pulped, at hardboard plant",0.001573917931422147,be9e5186-3414-3d3b-9dfb-183db5b01b7a,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Culled boards, wood fuel, at hardboard plant",0.03799887577290612,a7158692-bd20-375c-92b0-a3dfd5cd7e53,ECONOMIC_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Bag house dust, wood fuel, at hardboard plant",0.05250140528386735,186f734c-6126-3e48-9c71-8a256225e000,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Other, not specified, hardboard, at hardboard plant",0.016863406408094434,f83f9e69-b2b6-3ab7-992c-2d8f5a2962ea,ECONOMIC_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Sander dust, wood fuel, at hardboard plant",0.021023046655424395,3390eff1-cd0f-3554-8226-c005bc295f84,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Bag house dust, wood fuel, at hardboard plant",0.05250140528386735,186f734c-6126-3e48-9c71-8a256225e000,ECONOMIC_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Dry sawdust, wood fuel, at hardboard plant",0.006632939853850478,3dc18462-b043-3501-bcd4-d7c5063d238b,ECONOMIC_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Other, not specified, hardboard, at hardboard plant",0.016863406408094434,f83f9e69-b2b6-3ab7-992c-2d8f5a2962ea,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Bag house dust, re-pulped, at hardboard plant",0.001573917931422147,be9e5186-3414-3d3b-9dfb-183db5b01b7a,ECONOMIC_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Hardboard, at hardboard plant",0.86341,9d6de29f-6d1d-3ca6-bbe5-26d8d2e0c6af,PHYSICAL_ALLOCATION
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Sander dust, wood fuel, at hardboard plant",0.021023046655424395,3390eff1-cd0f-3554-8226-c005bc295f84,ECONOMIC_ALLOCATION
"Corn, whole plant, at field",11256034-2355-3add-ade9-59983025dded,"Corn, at field",1.0,8db31b1d-1a59-304c-801f-a3cd8a23ba45,CAUSAL_ALLOCATION
"Corn, whole plant, at field",11256034-2355-3add-ade9-59983025dded,"Corn, at field",1.0,8db31b1d-1a59-304c-801f-a3cd8a23ba45,PHYSICAL_ALLOCATION
"Corn, whole plant, at field",11256034-2355-3add-ade9-59983025dded,"Corn, at field",1.0,8db31b1d-1a59-304c-801f-a3cd8a23ba45,ECONOMIC_ALLOCATION
"Paper, mechanical, uncoated, average production, at mill",285cfc08-fc23-3bfc-b304-1bb4a60d2f8a,"Paper, mechanical, uncoated, average production, at mill",1.0,3515e633-ae0d-3417-a0ed-496c045476fd,ECONOMIC_ALLOCATION
"Precision sand casting, aluminum",f61ecd3b-fdba-3739-8051-1d4bb0c2d98e,"Aluminum, cast, precision sand casting",1.0,fc1ee789-e922-3e7c-bbab-7a8ba489aea7,CAUSAL_ALLOCATION
"Precision sand casting, aluminum",f61ecd3b-fdba-3739-8051-1d4bb0c2d98e,"Aluminum, cast, precision sand casting",1.0,fc1ee789-e922-3e7c-bbab-7a8ba489aea7,PHYSICAL_ALLOCATION
"Precision sand casting, aluminum",f61ecd3b-fdba-3739-8051-1d4bb0c2d98e,"Aluminum, cast, precision sand casting",1.0,fc1ee789-e922-3e7c-bbab-7a8ba489aea7,ECONOMIC_ALLOCATION
"Zinc, sheet",7a0942f9-5fe3-3a78-aff1-9399fea7c14b,"Zinc, sheet",1.0,808f834e-a34b-37a0-952c-57d6d404de92,CAUSAL_ALLOCATION
"Zinc, sheet",7a0942f9-5fe3-3a78-aff1-9399fea7c14b,"Zinc, sheet",1.0,808f834e-a34b-37a0-952c-57d6d404de92,ECONOMIC_ALLOCATION
"Zinc, sheet",7a0942f9-5fe3-3a78-aff1-9399fea7c14b,"Zinc, sheet",1.0,808f834e-a34b-37a0-952c-57d6d404de92,PHYSICAL_ALLOCATION
"Solid strip and plank flooring, hardwood, E",027d304f-00e4-380e-9bba-4e6bde2d685a,Wood fuel; hardwood; from flooring production,1.0,abb8daef-4e1b-3db7-a8e4-723bbdd497de,CAUSAL_ALLOCATION
"Solid strip and plank flooring, hardwood, E",027d304f-00e4-380e-9bba-4e6bde2d685a,Solid strip and plank flooring; hardwood,1.0,e612ea29-a772-3244-979c-f5bb4eaac256,PHYSICAL_ALLOCATION
"Solid strip and plank flooring, hardwood, E",027d304f-00e4-380e-9bba-4e6bde2d685a,Solid strip and plank flooring; hardwood,1.0,e612ea29-a772-3244-979c-f5bb4eaac256,ECONOMIC_ALLOCATION
"Steel; plate, at plant",f2ddc783-1192-43c8-aa84-938af62d8328,"Steel; plate, at plant",1.0,18b83e89-156d-419c-b5a1-13b949bce256,CAUSAL_ALLOCATION
"Steel; plate, at plant",f2ddc783-1192-43c8-aa84-938af62d8328,"Steel; plate, at plant",1.0,18b83e89-156d-419c-b5a1-13b949bce256,ECONOMIC_ALLOCATION
"Steel; plate, at plant",f2ddc783-1192-43c8-aa84-938af62d8328,"Steel; plate, at plant",1.0,18b83e89-156d-419c-b5a1-13b949bce256,PHYSICAL_ALLOCATION
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soap stock, at plant",0.007345642247369466,52effa32-8328-32c3-87aa-ac40ebf3aff2,CAUSAL_ALLOCATION
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soy oil, refined, at plant",0.9926543577526306,f126c700-2f3b-3477-9e1d-e73f5741a8b7,CAUSAL_ALLOCATION
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soy oil, refined, at plant",0.9926543577526306,f126c700-2f3b-3477-9e1d-e73f5741a8b7,ECONOMIC_ALLOCATION
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soap stock, at plant",0.007345642247369466,52effa32-8328-32c3-87aa-ac40ebf3aff2,ECONOMIC_ALLOCATION
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soap stock, at plant",0.007345642247369466,52effa32-8328-32c3-87aa-ac40ebf3aff2,PHYSICAL_ALLOCATION
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soy oil, refined, at plant",0.9926543577526306,f126c700-2f3b-3477-9e1d-e73f5741a8b7,PHYSICAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood waste, at MDF mill",7.11876e-05,5eead0e3-01ba-3a72-8e10-f9c865857a61,CAUSAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Bark, at MDF mill",0.01469311,b1421df2-c303-3605-a1e2-07b564d6b0ca,CAUSAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood fuel, at MDF mill",0.061506044,4ba384f6-f15b-3ef3-ae39-2248e3f54aef,CAUSAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Medium density fiberboard (MDF), at MDF mill",0.843999601,7f72d860-0e4a-3686-a262-7c045b862d37,CAUSAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood fuel, sanderdust, at MDF mill",0.079730057,360d59b6-0f7a-3b5d-8d61-b6f9e73a4b0a,CAUSAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood waste, at MDF mill",7.11876e-05,5eead0e3-01ba-3a72-8e10-f9c865857a61,PHYSICAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood fuel, sanderdust, at MDF mill",0.079730057,360d59b6-0f7a-3b5d-8d61-b6f9e73a4b0a,PHYSICAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood fuel, at MDF mill",0.061506044,4ba384f6-f15b-3ef3-ae39-2248e3f54aef,ECONOMIC_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood waste, at MDF mill",7.11876e-05,5eead0e3-01ba-3a72-8e10-f9c865857a61,ECONOMIC_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Bark, at MDF mill",0.01469311,b1421df2-c303-3605-a1e2-07b564d6b0ca,PHYSICAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Bark, at MDF mill",0.01469311,b1421df2-c303-3605-a1e2-07b564d6b0ca,ECONOMIC_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Medium density fiberboard (MDF), at MDF mill",0.843999601,7f72d860-0e4a-3686-a262-7c045b862d37,PHYSICAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Medium density fiberboard (MDF), at MDF mill",0.843999601,7f72d860-0e4a-3686-a262-7c045b862d37,ECONOMIC_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood fuel, at MDF mill",0.061506044,4ba384f6-f15b-3ef3-ae39-2248e3f54aef,PHYSICAL_ALLOCATION
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Wood fuel, sanderdust, at MDF mill",0.079730057,360d59b6-0f7a-3b5d-8d61-b6f9e73a4b0a,ECONOMIC_ALLOCATION
"Lost foam casting, aluminum",a8c3ad24-992e-31e0-9e18-fdf0280875df,"Aluminum, cast, lost foam, at plant",1.0,34e560b1-5686-32f7-9dd3-e1dc8d9bbc46,CAUSAL_ALLOCATION
"Lost foam casting, aluminum",a8c3ad24-992e-31e0-9e18-fdf0280875df,"Aluminum, cast, lost foam, at plant",1.0,34e560b1-5686-32f7-9dd3-e1dc8d9bbc46,ECONOMIC_ALLOCATION
"Lost foam casting, aluminum",a8c3ad24-992e-31e0-9e18-fdf0280875df,"Aluminum, cast, lost foam, at plant",1.0,34e560b1-5686-32f7-9dd3-e1dc8d9bbc46,PHYSICAL_ALLOCATION
"Rice, at field",4c6eed4c-5f5e-30c7-8948-956c79c4806d,"Rice grain, at field",1.0,c4d1204a-67a3-395d-9b59-ba34528b3ba6,CAUSAL_ALLOCATION
"Rice, at field",4c6eed4c-5f5e-30c7-8948-956c79c4806d,"Rice grain, at field",1.0,c4d1204a-67a3-395d-9b59-ba34528b3ba6,ECONOMIC_ALLOCATION
"Rice, at field",4c6eed4c-5f5e-30c7-8948-956c79c4806d,"Rice grain, at field",1.0,c4d1204a-67a3-395d-9b59-ba34528b3ba6,PHYSICAL_ALLOCATION
"Unsaturated polyester, UPR, resin, at plant",91c096d9-987d-34c6-90c0-3c672b467086,"Unsaturated polyester, UPR, resin, at plant",1.0,b6fd2a6b-1140-3a94-a8df-34a5031ba57a,CAUSAL_ALLOCATION
"Unsaturated polyester, UPR, resin, at plant",91c096d9-987d-34c6-90c0-3c672b467086,"Unsaturated polyester, UPR, resin, at plant",1.0,b6fd2a6b-1140-3a94-a8df-34a5031ba57a,PHYSICAL_ALLOCATION
"Unsaturated polyester, UPR, resin, at plant",91c096d9-987d-34c6-90c0-3c672b467086,"Unsaturated polyester, UPR, resin, at plant",1.0,b6fd2a6b-1140-3a94-a8df-34a5031ba57a,ECONOMIC_ALLOCATION
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f,"Cotton, at field",1.0,4fbbb19a-bc25-3265-b196-04feec6ace45,CAUSAL_ALLOCATION
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f,"Cotton, at field",1.0,4fbbb19a-bc25-3265-b196-04feec6ace45,ECONOMIC_ALLOCATION
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f,"Cotton, at field",1.0,4fbbb19a-bc25-3265-b196-04feec6ace45,PHYSICAL_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood ash, at boiler, at cellulosic fiberboard mill",0.01873904820775533,77cbfa28-85c8-3da1-9f3f-1aa00612d97b,CAUSAL_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood Combusted, at boiler, at cellulosic fiberboard mill",0.9812609517922446,b749402e-e420-3c23-96eb-10e39d0569e3,CAUSAL_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood Combusted, at boiler, at cellulosic fiberboard mill",0.9812609517922446,b749402e-e420-3c23-96eb-10e39d0569e3,PHYSICAL_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood ash, at boiler, at cellulosic fiberboard mill",0.01873904820775533,77cbfa28-85c8-3da1-9f3f-1aa00612d97b,PHYSICAL_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood Combusted, at boiler, at cellulosic fiberboard mill",0.9812609517922446,b749402e-e420-3c23-96eb-10e39d0569e3,ECONOMIC_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood ash, at boiler, at cellulosic fiberboard mill",0.01873904820775533,77cbfa28-85c8-3da1-9f3f-1aa00612d97b,ECONOMIC_ALLOCATION
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9,"Potato, at field",1.0,54cd924c-48cb-347e-a2d1-dbbf32c93d36,CAUSAL_ALLOCATION
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9,"Potato, at field",1.0,54cd924c-48cb-347e-a2d1-dbbf32c93d36,ECONOMIC_ALLOCATION
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9,"Potato, at field",1.0,54cd924c-48cb-347e-a2d1-dbbf32c93d36,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Pins and fines, at cellulosic fiberboard plant",0.007188800605372684,b2964eb3-b95b-310f-9157-4cfe387dec9e,CAUSAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Cellulosic fiberboard, uncoated, at plant",0.961,bdc5f6f5-2bcc-39b2-8273-211b96e8258d,CAUSAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Culled boards, wood fuel, at cellulosic fiberboard plant",0.004161937192584186,b16b7cc3-bf0c-33fe-b598-15ccebbe3981,CAUSAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Molasses, at cellulosic fiberboard plant",0.02194475974271661,e7f196a6-da64-3bc6-90c3-853ff5f74b86,CAUSAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Other, not specified, at cellulosic fiberboard plant",0.005675368898978434,bb81d0cb-06dc-3614-b69c-3d3780c2c342,CAUSAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Pins and fines, at cellulosic fiberboard plant",0.007188800605372684,b2964eb3-b95b-310f-9157-4cfe387dec9e,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Cellulosic fiberboard, uncoated, at plant",0.961,bdc5f6f5-2bcc-39b2-8273-211b96e8258d,ECONOMIC_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Molasses, at cellulosic fiberboard plant",0.02194475974271661,e7f196a6-da64-3bc6-90c3-853ff5f74b86,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Culled boards, wood fuel, at cellulosic fiberboard plant",0.004161937192584186,b16b7cc3-bf0c-33fe-b598-15ccebbe3981,ECONOMIC_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Cellulosic fiberboard, uncoated, at plant",0.961,bdc5f6f5-2bcc-39b2-8273-211b96e8258d,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Other, not specified, at cellulosic fiberboard plant",0.005675368898978434,bb81d0cb-06dc-3614-b69c-3d3780c2c342,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Culled boards, wood fuel, at cellulosic fiberboard plant",0.004161937192584186,b16b7cc3-bf0c-33fe-b598-15ccebbe3981,PHYSICAL_ALLOCATION
